comments_count,attitudes_count,积极,region_name,screen_name,topic_struct,text_raw
0,11,积极,山东,言軍,今日芒种,今日芒种芒种字面意思是有芒的麦子快收，有芒的稻子可种。因此芒种也叫“忙种”，是一个典型反映农务的节气。芒种如期而至，可袁老先生却没等到农忙季节的来临。袁隆平院士有俩个梦想，一个是禾下乘凉梦，一个是杂交稻覆盖全球梦，他用自己的一生实现了梦想。袁老用他的一生解决了几亿人的温饱问题，用一己之力挺起了中国脊梁。致敬袁老！
0,1,积极,湖南,星座风水命理,无,双子座都有些双重的性格，外露越冷的双子，内里就越像个小精灵 很可爱的。但可惜的是她的这点很少能被外人看到 甚至父母都看不到 但是 作为她的爱人 作为她最在乎的人 Ta就可以轻易的在Ta面前展露自己的另一面 调皮可爱的性格便会跑出来 我只能说 能被双子座爱上的人真的很幸福。
70,259,积极,未知,新华社,文化中国行之芒种节气;芒种,【文化中国行之芒种节气】芒种，是中原十里飘香的麦浪，是江南满眼青翠的稻田，是盘旋花叶欣欣欢腾的虫鸟，是垂挂枝头日渐饱满的黄梅。梅雨炎风，草木葱茏，栀子花开，莲花绽放，伴着夏日的郁郁盛景，今日12时10分迎来芒种节气。
0,0,积极,未知,北方新报,无,【世界环境日丨全面推进美丽中国建设】 设计：柴建平
0,0,积极,未知,北方新报,无,【今日芒种：芒种至，仲夏始】 设计：柴建平
23,20,积极,未知,新浪圈子,追风者声明,《追风者》白玉兰奖报名争议各方回应来了电视剧追风者官方声明：感谢大家对《追风者》的关注和对剧中角色的认可。我们尊重并珍惜每一位演员的出色表演，因此在白玉兰奖提报细则允许的前提下，为每位主演都做了提报以争取荣誉，报奖情况未同步主创和演员。期待未来我们与同行一起创作更多更好的作品回馈大家。追风者声明
2,1,积极,未知,西安文旅之声,西安公交开通4个高考通道全力护送考生赴考;2024陕西高考加油,【西安公交开通4个高考通道全力护送考生赴考】6月7日、8日高考期间，西安公交将开通四个“高考通道”全力护送考生赴考。
0,0,积极,未知,北方新报,古诗词中的芒种唯美又治愈;文化中国行上下五千年;人间好时节,【古诗词中的芒种唯美又治愈】“时雨及芒种，四野皆插秧。”芒种至，盛夏始。仲夏的风，吹黄了麦浪，吹散了梅香，愿你心有所期，忙而不茫文化中国行上下五千年人间好时节
0,0,积极,未知,北方新报,海拔3000米的万亩杜鹃;今天是世界环境日,【每一帧都像画！海拔3000米的万亩杜鹃】时下，云南省昭通市巧家县，海拔3000余米的洗羊塘村草甸上，万亩杜鹃点缀高山草甸，把连绵起伏的山峦染得五彩缤纷，带来无尽的生机与浪漫。今天是世界环境日，感受大美中国
0,3,积极,未知,新浪资讯台,农业大学遍地都在遛毕业论文,【农业大学遍地都在遛毕业论文，网友：没忍住把毕业论文吃了怎么办？】近日，毕业季来临，大学生的毕业论文写完了吗？不同于其他专业学生的毕业论文，农业院校的毕业论文显得与众不同。走进农业学校，遍地都是同学们的毕业论文，有在宿舍楼下散步的牛，有早起遛弯的小马驹还有在羊圈里刚出生的小羊羔。众多网友也在评论区互动问道，要是没忍住把毕业论文吃了怎么办？西部决策
0,1,积极,未知,北方新报,原来大自然藏着这么多表情包;月亮藏着滑梯;今天是世界环境日,【你发现了吗？原来大自然藏着这么多表情包】螃蟹藏着“耶”、云朵藏着“笑脸”、月亮藏着滑梯、花里藏着“爱心”……今天是世界环境日，你还有哪些发现？戳图收藏珍爱大自然，共建清洁美丽世界，我们一起行动！ （人民日报）
0,0,积极,未知,新浪看点,剧组ICU拍剧竟让患者家属哭小声点;多方回应剧组ICU拍剧让患者家属小声哭,剧组ICU拍剧竟让患者家属哭小声点多方回应剧组ICU拍剧让患者家属小声哭据读特新闻“我们的家人在ICU，情绪不稳定，他们让我们小点声，不要影响他们拍摄。”近日，一条在医院内拍摄的短视频在社交平台上引起网友广泛关注。视频显示，在该医院的ICU区域不远处，有疑似剧组的工作人员架起一盏巨大的补光灯，正对准一张病床进行照明，旁边还有部分摄像设备。从视频拍摄角度看，剧组的布景设置已经占据了通道的一半空间。随后，视频发布者在评论区补充道：“我姐姐在哭，他们让我们声音小点，不要影响他们拍段子，可他们是演的啊。”如何看待剧组ICU拍剧竟让患者家属哭小声点？
1,0,积极,未知,财经评论,剧组ICU拍剧竟让患者家属哭小声点;多方回应剧组ICU拍剧让患者家属小声哭,剧组ICU拍剧竟让患者家属哭小声点多方回应剧组ICU拍剧让患者家属小声哭据读特新闻“我们的家人在ICU，情绪不稳定，他们让我们小点声，不要影响他们拍摄。”近日，一条在医院内拍摄的短视频在社交平台上引起网友广泛关注。视频显示，在该医院的ICU区域不远处，有疑似剧组的工作人员架起一盏巨大的补光灯，正对准一张病床进行照明，旁边还有部分摄像设备。从视频拍摄角度看，剧组的布景设置已经占据了通道的一半空间。随后，视频发布者在评论区补充道：“我姐姐在哭，他们让我们声音小点，不要影响他们拍段子，可他们是演的啊。”如何看待剧组ICU拍剧竟让患者家属哭小声点？
0,0,积极,未知,小白-看财经,台积电董事长狂言华为不可能追上;台积电董事长称必须在美国建厂;专家称没有先进光刻机台积电啥也不是,台积电董事长狂言华为不可能追上【台积电董事长称必须在美国建厂台积电狂言华为不可能追上！专家称没有先进光刻机台积电啥也不是】近日，台积电董事长刘德音发言引起了轩然大波，其直言华为不可能追上台积电。有股东发言提及近华为发展晶圆代工相当积极，向台积电董事长刘德音请教如何评断，刘德音表示，台积电着重是自己发展的速度够不够快，台积电永远有竞争对手。“至于华为会不会超越台积电，本来他想请总裁魏哲家回答，后来就直接说，总裁也不用回答了，因为但根本不可能。”刘德音说道。此言一出，也是引起了行业专家的吐槽，有人甚至放话，如果没有先进光刻机，你们恐怕什么也不是。目前的现状是，由于美国芯片管制，这导致ASML等光刻机企业，不可能也不会向中国厂商放货先进设备，所以中国厂商在7nm及其以下工艺暂时没办法得到全面提升。此外，谈到美国建厂成本高昂问题，刘德音称，美国建厂成本势必比中国台湾高，但台积电在美国建厂的成本都比其他人还低，且现在全球破碎化的发展必然趋势，因此台积电不得不赴美建厂，因此，建厂需要学习曲线时间。（快科技）
0,0,积极,未知,北方新报,今日芒种祝高考生一举高中;芒种一过就要高考了,【少年，加油！今日芒种祝高考生一举高中】今天，高考倒计时2天恰逢芒种节气，祝所有高考生“芒”有所得，一举高“种”。请相信，一分耕耘，就有一分收获。梦想的舞台，值得全力以赴！芒种一过就要高考了，祝金榜题名！ （人民日报）
19,110,积极,未知,新浪热点,网传西安多辆公务车无牌上路;记者采访西安多辆公务车无牌上路被反怼,【网传西安多辆公务车无牌上路】记者采访西安多辆公务车无牌上路被反怼据指尖新闻：6月3日，有网友发帖称“西安市临潼区秦岭生态环境保护执法监察大队有多辆燃油车无牌上路行驶，涉嫌违法，而且存在安全隐患”。6月4日，指尖新闻记者对此事核实采访时，被自称西安市临潼区秦岭生态环境保护和综合执法局（下称秦岭生态环境局）局长秘书的男子反问：“我们这事跟你们有啥关系？”指尖新闻记者通过私信与发帖网友取得联系后，被告知他最近几个月以来，曾分别在临潼区牡丹路和骊山后山环山路上看到车身上贴有“秦岭保护啄木鸟流动检查站”字样的巡查车辆在路面上行驶，但这些车辆均未按照《道路安全法》的相关规定悬挂正式号牌。网友表示：“骊山盘山路道路蜿蜒崎岖，坡陡弯急，深受广大自驾和骑行者青睐，尤其是傍晚和周末，盘山路上经常车水马龙，燃油巡查车在这种路况上无牌行驶，万一发生意外怎么办？没有车牌的车辆能否正常购买保险？这种疑似特权行为会不会给公众造成误解？为了证实这些车辆为燃油机动车，发帖网友提供了一份其查询到的“采购公告”，证实2021年11月，西安市临潼区秦岭生态环境保护执法监察大队以877500元（中标价格）购置了13辆柳州五菱牌燃油巡查车，用于临潼区秦岭保护范围内9个区域站及网格化管理办公室的日常巡查，组建成立西安全市首个“啄木鸟”流动检查站，巡查区域为临潼区秦保执法大队所辖的秦岭支脉骊山盘山路。为了证实网友投诉的内容是否属实，6月4日上午，指尖新闻记者两次拨打临潼区秦岭生态环境局刘勇强局长的电话，但均遭挂断，发过采访短信后，一位自称“局长秘书”的男子给记者打来反馈电话。电话中，那名自称刘永涛的男子问明记者身份后，直接反问：“这个事情跟你们有啥关系？”记者表示，机动车无牌上路是违反国家道路安全法的违法行为，所以才核实是否真的有执法车辆无牌上路。刘永涛表示：“《陕西省党政机关公务用车管理办法》对景区内的巡查车辆另有规定。”当记者质疑地方法规不能不服从国家法规时，刘永涛态度比较激动：“地方法严于大法细于大法，你以为我不懂法吗？”随后，记者通过微信把记者证发送给刘永涛后，他又表示他的回复“谨代表个人观点”，并称“我们正在妥善处理此事，后面以单位名义再回复你”。指尖新闻记者查询了《陕西省党政机关公务用车管理办法》后，并未看到允许无牌上路的任何表述。但是在第二十二条第四款明文规定：“日常使用公务用车应当严格遵守机动车管理法规，严禁发生挪用车牌、套牌、违反规定使用军警车号牌和私自安装车载警灯、警报器等行为。”截至发稿前，指尖新闻未收到临潼区秦岭生态环境局的书面回复。
4,7,积极,未知,新浪军事,哈马斯称美方提交停火文本与拜登讲话不一致;巴勒斯坦,哈马斯称美方提交停火文本与拜登讲话不一致【哈马斯怒批：美方提交的停火文本与拜登讲话不一致】伴随加沙地带的人道主义危机愈演愈烈，美国试图在停火问题上扮演更关键的角色。但从最新消息来看，美国总统拜登上周公布的停火协议并未受到哈马斯和以色列两方的高度认可。当地时间4日晚间，哈马斯高级官员员乌萨马·哈姆丹在黎巴嫩发表讲话表示，美方向其提交的相关停火文本措辞与美国总统拜登此前的公开讲话并不一致，以色列只想实现短暂停火后便恢复进攻。哈马斯方面强调，该组织不同意任何不明确保证永久停火和全面撤军的协议。哈姆丹在讲话中表示，哈马斯在上一轮谈判中已经同意相关斡旋方提出的人员交换和停火协议提案，但是此次以色列提出的新提案中提到“为未来双方不限内容和期限的谈判打开大门”，同时美方在交给哈马斯的文本中表示“斡旋方将保证谈判可无限期地继续下去，直到双方达成一致为止”。相关表述与美国总统拜登此前在讲话中称将实现双方永久停火的表述并不相符。这表明以色列只想实现第一阶段的、短期的停火，然后恢复对加沙地带的进攻，说明以色列不希望停火，也不希望相关谈判真正取得成果。哈姆丹强调，哈马斯已经向相关斡旋方表达了自身立场，只有以色列明确承诺将实现永久停火并从加沙地带全面撤军，各方才有可能就新的停火和人员交换协议达成一致。哈马斯无法同意任何不明确保证永久停火和全面撤军的协议。哈姆丹表示，这一立场代表所有巴勒斯坦政治派别的立场。哈姆丹呼吁相关斡旋方就此与以色列进行协调取得其明确表态，哈马斯将等待以色列的回应。稍早前，以色列总理内塔尼亚胡声称拜登公布的停火协议是“片面的”，他表示，为促使以色列遭扣押人员获释，以方可以暂时停火，然后继续讨论下一阶段问题。同时也有以官员强调，以方从未在任何协议中同意从加沙完全撤军。舆论大多认为，由于以方表态和美方提出的协议存在矛盾之处，且分歧事关哈马斯核心利益，这份新停火方案能否落实存在较大变数，仍需相关方面进一步斡旋调解。埃及媒体报道称，埃及、卡塔尔和美国官员将于5日在卡塔尔多哈举行会面，以重启停火谈判。另外，美国务院新闻发言人米勒4日发布消息称，美国务卿布林肯当天分别同沙特外交大臣费萨尔、阿尔及利亚外长阿塔夫通电话，讨论了“实现加沙地带持久停火”的相关问题。美方消息稿显示，布林肯向费萨尔表示，哈马斯是加沙停火的“阻碍”，他们应该毫不拖延地接受协议。5月31日，美国总统拜登在演讲中称，以色列提出了一项分三阶段实施的停火方案，为在加沙地带实现永久停火并确保被扣押人员获释提供路线图。该方案已通过卡塔尔提交给哈马斯。拜登表示，只要哈马斯遵守承诺，“暂时停火”就会变成“永久停止敌对行动”。哈马斯随后发表声明称，其“积极看待”这份提议。声明强调，如果以色列明确承诺，实现永久停火、从加沙地带全面撤军、支持加沙重建、使所有流离失所民众回归家园并完成双方被扣押人员交换，那么哈马斯愿意对以色列提出的停火协议草案予以积极和建设性的回应。但针对停火问题，内塔尼亚胡的态度依旧极为强硬。以色列总理办公室6月1日的声明强调，以色列结束加沙冲突的条件没有改变，那就是摧毁哈马斯在加沙的军事和行政能力、实现所有以色列被扣押人员获释、确保加沙未来不再对以色列构成威胁。“在满足以色列的条件之前，以色列不会同意在加沙实现永久停火。”有分析指出，以高层目前仍坚持，在“彻底消灭哈马斯”的情况下，以方才会停火，这份停火协议的有效达成依旧面临阻碍，许多细节有待完善，而包括中国在内的多国提出的落实“两国方案”才是巴以冲突的真正解决办法。另据半岛电视台援引埃及媒体的报道，埃及代表团将于5日前往卡塔尔首都多哈，与卡塔尔和美国官员举行会面，以重启加沙停火谈判。埃及高层人士透露，该国代表团正在“加强与对口部门的接触”，以推动停火。报道称，自去年10月巴以新一轮冲突爆发以来，卡塔尔和埃及一直是加沙停火谈判的主要调解方，两国此前推动哈马斯与以色列达成一项人员交换协议，以色列释放240名巴勒斯坦人，哈马斯释放105名被扣押人员。（观察者网）巴勒斯坦
0,0,积极,北京,新浪AI,人工智能新趋势,人工智能新趋势【为什么所有国产大模型都不能分析微博热搜？】“heysiri，告诉我昨晚有哪些新闻”。你有没有梦想过这样的场景：清晨刚睡醒，洗漱更衣同时听一下人工智能为您播报昨夜发生的大事，快速掌握世界的最新动态。但很可惜，现在几乎所有AI都做不到。换种说法，现在几乎所有聊天机器人，基本都无法回答“最新发生”的事件。
21,61,积极,未知,人民文娱,人娱日历,人娱日历 202465 芒种 春种日，夏种时， 过了芒种争回耧。 ——纪录片《四季中国》
0,0,积极,未知,北方新报,文化中国行看节气之美;后天就要高考了,文化中国行看节气之美【今日，芒种】①今日12时10分迎来芒种节气，芒种意味着仲夏开始。②此时节，北方的土地一片金黄，江南的梅子在迷蒙的烟雨中熟了。③“芒”，指麦芒类植物的收获；“种”，指谷黍类作物的播种。④后天就要高考了，在这个辛勤耕耘、收获可期的大好时节，愿所有努力都不会被辜负。加油！
1,1,积极,未知,新浪资讯台,拜登称有理由认为以总理因政治目的延长加沙冲突,【拜登称有理由认为以总理因政治目的延长加沙冲突】美国总统约瑟夫·拜登在媒体4日发表的访谈中表示，“有理由”认为以色列总理本雅明·内塔尼亚胡出于个人政治目的而延长加沙地带的冲突。上述言论出自美国《时代》周刊5月28日对拜登的采访。记者问拜登是否认为内塔尼亚胡因个人政治目的而让以色列与巴勒斯坦伊斯兰抵抗运动（哈马斯）在加沙地带的冲突持续下去。拜登回答：“我对此不予置评。但人们大有理由得出这一结论。”拜登还说，“不确定”以军在加沙是否犯下战争罪。去年10月新一轮巴以冲突爆发后，以色列在加沙地带的军事行动已造成超过36万巴勒斯坦人死亡、逾82万人受伤，并且引发严重人道主义灾难。作为以色列最主要盟友，美国继续向以色列提供军事援助，但拜登政府也因以方执意推进在加沙的军事行动，在国内外面临巨大舆论和政治压力。拜登5月31日在白宫公布美方主导的新停火提议，主张分三个阶段实现加沙地带永久停火并确保被扣押人员获释。以色列政府内部对美方提议有分歧，代表极右翼强硬派的国家安全部长伊塔马尔·本格维尔、财政部长比撒列·斯莫特里赫3日明确表示反对该方案，威胁说若内塔尼亚胡接受这一方案，两人将退出执政联盟、扳倒本届政府。（央视新闻）
7,4,积极,未知,微天下,拜登称有理由认为以总理因政治目的延长加沙冲突,【拜登称有理由认为以总理因政治目的延长加沙冲突】美国总统约瑟夫·拜登在媒体4日发表的访谈中表示，“有理由”认为以色列总理本雅明·内塔尼亚胡出于个人政治目的而延长加沙地带的冲突。上述言论出自美国《时代》周刊5月28日对拜登的采访。记者问拜登是否认为内塔尼亚胡因个人政治目的而让以色列与巴勒斯坦伊斯兰抵抗运动（哈马斯）在加沙地带的冲突持续下去。拜登回答：“我对此不予置评。但人们大有理由得出这一结论。”拜登还说，“不确定”以军在加沙是否犯下战争罪。去年10月新一轮巴以冲突爆发后，以色列在加沙地带的军事行动已造成超过36万巴勒斯坦人死亡、逾82万人受伤，并且引发严重人道主义灾难。作为以色列最主要盟友，美国继续向以色列提供军事援助，但拜登政府也因以方执意推进在加沙的军事行动，在国内外面临巨大舆论和政治压力。拜登5月31日在白宫公布美方主导的新停火提议，主张分三个阶段实现加沙地带永久停火并确保被扣押人员获释。以色列政府内部对美方提议有分歧，代表极右翼强硬派的国家安全部长伊塔马尔·本格维尔、财政部长比撒列·斯莫特里赫3日明确表示反对该方案，威胁说若内塔尼亚胡接受这一方案，两人将退出执政联盟、扳倒本届政府。（央视新闻）
0,1,积极,未知,新知悦生活,王星越壁纸,王星越壁纸 收藏了！
0,0,积极,未知,滑县发布,滑县,目前，滑县小麦进入集中收获期。6月3日，县农业农村局组织农业技术人员到留固镇，对参加粮食作物绿色高产高效项目高产竞赛的优质专用小麦品种“滑育麦1号”进行实打实收。滑县
5,3,积极,未知,平安开封,五星红旗在月亮之上,嫦娥三号、四号、五号、六号，13年至今五星红旗已和月球4次同框！环球网五星红旗在月亮之上
0,2,积极,未知,河南之声,无,【洹水汤汤三千年百年再现大邑商】距今3300多年的殷墟是我国历史上第一个文献可考、为考古发掘所证实的商代晚期都城遗址，因其重要价值被评为“中国20世纪100项考古大发现”之首。6月5日，大象新闻记者前往殷墟博物馆与殷墟国家考古遗址公园，分为“殷墟之大”、“殷墟之美”、“殷墟之中国”、“殷墟之行”四部分，分别从殷墟遗址的考古发现、服装发饰复原、甲骨文研究、殷墟车马坑保护等方面展现安阳殷墟如何让收藏在博物馆里的文物、陈列在广阔大地上的遗产活起来。
0,4,积极,未知,都市报道,成人礼上男生抱起妈妈过成人门,【成人礼上男生抱起妈妈过成人门】近日， 河南林州。学校举办成人礼活动，许多男生纷纷抱起妈妈，大步走过“成人门”：小时候您将我抱起，在我成人这一天，我也要把您抱起来，陪我一起过成人门！安阳地点
1,3,积极,河南,河南旅游,端午节来河南玩水吧,端午节来河南玩水吧 关于河南，你不知道的事情可能有很多doge比如河南的夏天会有清凉的水流从山巅流淌而下，行走在河流的旁边，吹着湿润的清风，一起来欣赏只有河南才有的独特夏日美景！端午假期你准备去哪玩？（图源网络）
0,0,积极,未知,中国网新闻中心,斯洛文尼亚宣布承认巴勒斯坦国;斯洛文尼亚国民议会宣布承认巴勒斯坦国,斯洛文尼亚宣布承认巴勒斯坦国【斯洛文尼亚国民议会宣布承认巴勒斯坦国】当地时间4日，斯洛文尼亚国民议会宣布承认巴勒斯坦国。多年来，巴勒斯坦建国进程受阻，但巴勒斯坦作为一个国家已得到广泛承认。今年5月28日，挪威、西班牙和爱尔兰三国政府分别宣布正式承认巴勒斯坦国。巴巴多斯、牙买加、特立尼达和多巴哥、巴哈马等国也在此之前纷纷宣布承认巴勒斯坦国。
0,19,积极,未知,新浪圈子,端午之后七八月份一个假都没有;圈圈收藏夹,放个假跟欺骗一样 所以叫假期 （via罗女士日常） 端午之后七八月份一个假都没有 圈圈收藏夹
0,0,积极,未知,河南之声,95后女孩用木头把山水园林搬进室内;95后女孩把中国5000年历史刻进木头,【95后女孩用木头把山水园林搬进室内】6月5日，浙江杭州，95后女孩把中国5000年历史刻进木头 “几千年的尘封记忆，旋转、摇曳……欢迎来到我的游园惊梦。”李依宸用木头打造了自己的东方花园，今天我们一起走进中式的游园会。猛犸新闻
0,0,积极,未知,新浪新闻热榜,10个高考突发情况一次说清;高考应急药物清单,【10个高考突发情况一次说清】高考应急药物清单高考临近，在丁香医生的后台，出现了很多与高考相关的留言：高考时痛经能吃药吗？高考期间怎么预防中暑？高考期间给孩子做点什么好吃的补脑子？孩子一考试就容易拉肚子，怎么办？无论是考生还是家长，都不想遇到意外情况，干扰正常发挥。别急，今天就来盘点下，那些高考时可能会遇到的突发状况，应该如何应对。
0,0,积极,未知,新浪视频,10个高考突发情况一次说清;高考应急药物清单,【10个高考突发情况一次说清】高考应急药物清单高考临近，在丁香医生的后台，出现了很多与高考相关的留言：高考时痛经能吃药吗？高考期间怎么预防中暑？高考期间给孩子做点什么好吃的补脑子？孩子一考试就容易拉肚子，怎么办？无论是考生还是家长，都不想遇到意外情况，干扰正常发挥。别急，今天就来盘点下，那些高考时可能会遇到的突发状况，应该如何应对。
10,7,积极,未知,新浪资讯台,女子值机晚点1分钟后向网约车司机索赔,【女子值机晚点1分钟后向网约车司机索赔】吴女士原计划乘坐6点40分的航班前往外地出差。她预约了5点40分的网约车，但是网约车在5点48分才接到乘客。尽管司机加速驶往机场，最终在5点56分抵达，但登机手续已在5点55分截止办理。最终，吴女士错过了这趟航班，不得不花费2400元改签了其他航班。吴女士表示，由于她常年出差积累了丰富的经验，家也离机场比较近，因此她计划在5点40分出发，5点50分抵达机场，预留5分钟的时间来办理登机手续。如果司机准时出发，时间是足够的。因此这次误机的主要原因就是司机违约，损失理应由平台和司机共同承担。平台在接到投诉后，退还了18元车费并补偿100元，但不支持乘客全额赔付损失的要求。经过协调，双方仍未能达成一致。（东方网）
4,10,积极,未知,新浪热点,美国首次出现现任总统子女受审;拜登儿子将因非法持枪受审,美国首次出现现任总统子女受审【拜登儿子将因非法持枪受审】据新民周刊：美国总统乔·拜登之子亨特·拜登要吃官司了！当地时间6月3日，美国特拉华州联邦地区法官诺雷卡宣称，有关亨特·拜登非法持枪案的陪审团已经成立。而亨特·拜登与妻子梅丽莎也于当日抵达特拉华州威明顿法庭。这无疑意味着，本周美国总统选举期间的大戏，要转到下一幕了。
1,15,积极,未知,头条新闻,10个高考突发情况一次说清;高考应急药物清单;今日芒种为高考加油,【10个高考突发情况一次说清】高考应急药物清单今日芒种为高考加油，在丁香医生的后台，出现了很多与高考相关的留言：高考时痛经能吃药吗？高考期间怎么预防中暑？高考期间给孩子做点什么好吃的补脑子？孩子一考试就容易拉肚子，怎么办？无论是考生还是家长，都不想遇到意外情况，干扰正常发挥。别急，今天就来盘点下，那些高考时可能会遇到的突发状况，应该如何应对。
0,1,积极,未知,新浪圈子,针尖对麦芒的麦芒是什么;芒种,针尖对麦芒的麦芒是什么 一个冷知识 麦芒的芒，按古音的正音应该读wáng
44,159,积极,未知,观察者网,日本将打造全新捕鲸母船并配备无人机,【日本将打造全新捕鲸母船并配备无人机】据日本《产经新闻》近日报道，日本商业捕鲸公司“共同船舶”宣布其新型捕鲸母船“关鲸丸”号在千叶县近海首次捕获了一头布氏鲸。经过切割和冷冻保存，这头鲸将在运到仙台盐釜港后在日本多地出售。报道称，作为73年来建造的第一艘捕鲸母船，“关鲸丸”全长约113米，能够完成70吨级大型鲸类的捕捞作业，不仅比之前的船只更大、更快，还配备了先进的无人机。5月底，离开位于山口县下关市的母港后，“关鲸丸”计划在日本东北地区近海和北海道近海捕鲸。“共同船舶”社长所英树表示：“新船完工，对于继续商业捕鲸具有重要意义。希望今后可以继续骄傲地捕鲸。”《产经新闻》认为，“关鲸丸”开始作业，这让人们期待它在延续食鲸文化和确保食品安全稳定方面的表现。日本捕鲸行为常年受到国际社会的声讨。美国有线电视新闻网3日报道称，几十年来，日本一直打着“科学研究”的幌子为捕鲸辩护。2018年，日本不顾反对，退出国际捕鲸委员会，数月之后恢复了商业捕鲸。目前，日本法律允许捕杀的鲸种类中，有多种濒临灭绝。“关鲸丸”的下水更令国际反捕鲸活动人士担心不已，他们说“日本从未放弃捕鲸的野心”，“这种船只的唯一目的就是长途跋涉到南大洋捕鲸”。他们还宣称，如果日本到领海外捕鲸，将采取行动阻止。据报道，日本农林水产省估计，该国每年消费的鲸肉在1000至2000吨之间，不到上世纪60年代消费高峰时期的1。这是因为人们已经不必将鲸肉作为重要蛋白质来源，此外，很多人对于昂贵的鲸肉并没有太大兴趣。尽管面临国内消费低迷和国际舆论压力的双重挑战，日本捕鲸业仍在寻求扩张。“共同船舶”公司在日本推出了自动售卖鲸肉的无人店，并在下关市打造“鲸鱼之城”，以刺激消费。（环球时报）
0,0,积极,上海,蜂鸟,英伟达一夜涨了一个英特尔;英伟达市值再逼近苹果;苹果市值逼近3万亿,【英伟达一夜涨了一个英特尔，英伟达市值再逼近苹果】美股当地时间周一收盘，英伟达股价上涨49，报1150美元股，市值达283万亿美元。与前一个交易日相比，英伟达市值上涨了约1300亿美元，涨幅接近英特尔周一收盘时的市值1289亿美元。英伟达与苹果的市值差距近期持续“拉扯”。上一次英伟达市值逼近苹果是在5月28日美股收盘，彼时英伟达市值与苹果的距离仅差1000亿美元。苹果市值逼近3万亿
0,0,积极,未知,河南之声,瑞兽海马曾出现在开封州桥遗址上;100秒读懂中国瑞兽,瑞兽海马曾出现在开封州桥遗址上【《中国瑞兽之屋脊兽》第六集《海马入渊》】100秒读懂中国瑞兽6月5日，河南郑州，河南广播电视台《中国瑞兽》系列AI短视频今日播出第六集《海马入渊》。海马，海洋中的自由灵魂，照亮了伏羲洞察阴阳之路，承载着吉祥与忠勇，是智慧与威德的化身。
0,0,积极,未知,厦门网,无,【端午假期厦门火车站将加开多趟列车】记者昨从厦门火车站获悉，2024年端午假期铁路运输期限为6月7日至6月11日，厦门火车站预计发送旅客53万人次，同比增长903，日均发送旅客约106万人次。铁路部门科学调配运力，将动态加开旅客列车，增开去往上海、南昌、瑞金、福鼎、武夷山、龙岩、诏安、漳州等方向旅客列车共计68列，其中包含多趟夜间高铁列车，丰富出行选择。厦门日报
92,369,积极,河北,奥卡姆剃刀,微博知识+;嫦娥六号月背挖宝实况纪录,微博知识为什么嫦娥六号登月画面有卡顿？要想说清楚这个话题，得从30年前风靡一时的VCD播放机说起，那是中国家用电子产品质量超越欧美日的开端。VCD光盘不可避免地会有划痕，VCD播放机读到坏道就无法解码，画面只能停留，等绕过这段且正确解码后，画面才能复现，这就是很影响观感的卡顿。而中国VCD播放机采用了不同的解码思路，遇到坏道无法解码，那画面也不等待，而是强行继续播放，画面上就会有乱七八糟的马赛克，这就是牺牲画质来换取流畅。这个招数简单有效，毕竟人们对流畅的感受更深，那时候有个共识“外国VCD机挑盘，中国VCD机不卡”。再说“帧率”，根据视觉暂留原理，每秒30帧就很流畅了，如果每秒只有15帧画面，画面看着就一顿一顿的，很不舒服。因此有了“插值”做法，在前后两个独立帧之间，人为地插入一帧，这一帧的所有数据，都是前后帧相应数值的中间值。于是，画面就流畅了，其实这是欺骗人眼的小手段。总之，在相同资源条件下，我们有很多数字技术手段来欺骗人眼，让人感觉到流畅舒适。嫦娥六号星对地通信，能力瓶颈在月上设备和鹊桥中继星之间，一号星速率100kbps，二号星我没查到可靠资料，据说300kbps。300kbps，支持接近标清画质的直播了，为什么感觉差距很大呢？我猜测的原因，是没有使用欺骗人眼的插值算法，画面是航天技术人员的测控信号，插值是假的，是人为编造出来的，会误导技术人员的判断。一顿一顿的画面，更有利于技术人员观测状态的变化。技术人员对画面质量的要求，跟我们老百姓是完全不同的。还有人说，咋还不如50多年前的阿波罗载人登月的直播画面？其实阿波罗载人登月的黑白画面是很渣的，请看图1和图2，其信息量非常低。很多清晰的彩色画面，是把月球上拍摄的录影带带回了地球，并不是现场直播。这50多年来，通信技术有了翻天覆地的进步，但基本的信道容量、带宽、信噪比之间的关系并没有变。现在数字通信的惊人能力，主要还是由高带宽、高功率（高信噪比）换来的，从这个角度而言，通信原理并无变化。我很高兴，航天技术人员并没有为了迎合公众而做插值的面子工程，而是踏踏实实地做事。2030年前载人登月，现场直播就会成为一项正式任务，肯定会设计专门的高清直播技术方案，我很期待。嫦娥六号月背挖宝实况纪录
16,84,积极,未知,新华社,山东煤矿突水事故搜救工作结束;山东煤矿突水事故3人无生命体征,【山东煤矿突水事故搜救工作结束】山东煤矿突水事故3人无生命体征 记者5日从山东华丰煤矿突水事故现场救援指挥部获悉，山东能源新汶矿业集团华丰煤矿突水事故搜救工作已全部结束，8名被困人员全部被找到，其中5人生命状况平稳，另外3人经医学鉴定已无生命体征。（记者：孙晓辉 张钟仁）
